time,cityname,aqi,co,no2,so2,o3_8h,pm2_5,pm10,quality,primary_pollutant,temp_avg,temp_high,temp_low,humi,windangle,windlevel,rain,rankflag_169,rankflag_338,rankflag_2_26,rankflag,longitude,latitude
2021-03-21,江门,41.0,0.9,31.0,8.0,42.0,13.0,41.0,优,,17.542,24.0,15.0,71.833,85.0,4.042,0.0,1,1,,1,113.0781250000,22.5751170000
2021-03-22,江门,70.0,0.8,31.0,8.0,85.0,25.0,89.0,良,PM10,16.458,19.0,15.0,54.167,79.0,3.5,0.0,1,1,,1,113.0781250000,22.5751170000
2021-03-23,江门,95.0,0.9,66.0,13.0,41.0,45.0,140.0,良,PM10,17.667,19.0,17.0,51.042,112.0,2.375,0.0,1,1,,1,113.0781250000,22.5751170000
2021-03-24,江门,84.0,0.9,57.0,10.0,133.0,62.0,118.0,良,PM10,19.0,22.0,16.0,66.125,127.0,2.292,0.0,1,1,,1,113.0781250000,22.5751170000
2021-03-25,江门,110.0,0.9,61.0,13.0,171.0,51.0,106.0,轻度污染,O3,22.0,26.0,20.0,68.095,135.0,1.905,0.0,1,1,,1,113.0781250000,22.5751170000
2021-03-26,江门,67.0,0.6,20.0,7.0,120.0,18.0,51.0,良,臭氧8小时,22.609,26.0,20.0,69.348,148.0,2.609,0.0,1,1,,1,113.0781250000,22.5751170000
2021-03-27,江门,51.0,0.6,26.0,7.0,85.0,24.0,52.0,良,PM10,23.792,27.0,22.0,81.917,157.0,2.083,0.0,1,1,,1,113.0781250000,22.5751170000
2021-03-28,江门,50.0,0.6,24.0,7.0,84.0,22.0,50.0,优,,25.167,29.0,22.0,83.167,229.0,1.75,0.0,1,1,,1,113.0781250000,22.5751170000
2021-03-29,江门,33.0,0.5,19.0,6.0,49.0,12.0,33.0,优,,25.792,29.0,23.0,83.292,208.0,2.25,0.0,1,1,,1,113.0781250000,22.5751170000
2021-03-30,江门,32.0,0.5,13.0,6.0,63.0,13.0,31.0,优,,26.875,31.0,24.0,79.417,171.0,2.5,0.0,1,1,,1,113.0781250000,22.5751170000
2021-03-31,江门,27.0,0.5,13.0,6.0,47.0,10.0,27.0,优,,26.167,29.0,25.0,82.083,180.0,3.042,0.0,1,1,,1,113.0781250000,22.5751170000
2021-04-01,江门,26.0,0.5,12.0,5.0,48.0,11.0,26.0,优,,26.5,30.0,24.0,82.667,183.0,2.917,0.0,1,1,,1,113.0781250000,22.5751170000
2021-04-02,江门,29.0,0.5,15.0,5.0,54.0,14.0,29.0,优,,26.792,31.0,24.0,83.417,179.0,2.542,0.0,1,1,,1,113.0781250000,22.5751170000
2021-04-03,江门,34.0,0.6,19.0,6.0,68.0,16.0,34.0,优,,27.25,31.0,24.0,79.583,204.0,1.75,0.0,1,1,,1,113.0781250000,22.5751170000
2021-04-04,江门,53.0,0.9,27.0,9.0,64.0,25.0,55.0,良,PM10,23.958,26.0,22.0,69.667,165.0,3.25,0.0,1,1,,1,113.0781250000,22.5751170000
2021-04-05,江门,55.0,1.0,37.0,9.0,103.0,36.0,60.0,良,PM10,22.042,25.0,20.0,73.75,115.0,2.208,0.0,1,1,,1,113.0781250000,22.5751170000
2021-04-06,江门,133.0,1.0,44.0,9.0,196.0,44.0,83.0,轻度污染,O3,24.667,28.0,22.0,69.875,149.0,1.833,0.0,1,1,,1,113.0781250000,22.5751170000
2021-04-07,江门,80.0,0.7,18.0,6.0,135.0,21.0,47.0,良,O3,24.208,27.0,22.0,76.667,130.0,2.542,0.0,1,1,,1,113.0781250000,22.5751170000
2021-04-08,江门,48.0,0.8,38.0,6.0,67.0,19.0,39.0,优,,21.875,25.0,20.0,87.292,89.0,2.5,13.4,1,1,,1,113.0781250000,22.5751170000
2021-04-09,江门,58.0,1.0,46.0,6.0,33.0,18.0,40.0,良,NO2,19.208,21.0,18.0,83.333,108.0,2.875,9.9,1,1,,1,113.0781250000,22.5751170000
2021-04-10,江门,123.0,0.9,47.0,9.0,185.0,32.0,66.0,轻度污染,O3,22.417,26.0,20.0,68.083,120.0,2.375,0.0,1,1,,1,113.0781250000,22.5751170000
2021-04-11,江门,96.0,0.6,21.0,7.0,155.0,17.0,41.0,良,O3,24.125,29.0,21.0,69.208,96.0,2.25,0.0,1,1,,1,113.0781250000,22.5751170000
2021-04-11,江门,96.0,0.6,21.0,7.0,155.0,17.0,41.0,良,O3,24.125,29.0,21.0,69.208,96.0,2.25,0.0,1,1,,1,113.0781250000,22.5751170000
2021-04-12,江门,55.0,0.6,20.0,7.0,106.0,19.0,38.0,良,O3,25.167,30.0,21.0,74.542,163.0,2.25,0.0,1,1,,1,113.0781250000,22.5751170000
2021-04-13,江门,68.0,0.7,21.0,8.0,121.0,18.0,40.0,良,O3,26.292,31.0,22.0,74.208,190.0,2.083,0.0,1,1,,1,113.0781250000,22.5751170000
2021-04-14,江门,43.0,0.6,18.0,6.0,85.0,15.0,35.0,优,,26.0,30.0,23.0,77.583,168.0,2.458,0.0,1,1,,1,113.0781250000,22.5751170000
2021-04-15,江门,39.0,0.6,18.0,6.0,78.0,14.0,32.0,优,,24.125,25.0,23.0,83.917,70.0,2.75,0.0,1,1,,1,113.0781250000,22.5751170000
2021-04-16,江门,43.0,0.9,34.0,6.0,67.0,17.0,32.0,优,,23.458,25.0,22.0,91.458,91.0,1.917,3.4,1,1,,1,113.0781250000,22.5751170000
2021-04-17,江门,63.0,1.1,50.0,7.0,34.0,22.0,38.0,良,NO2,22.667,24.0,21.0,88.542,101.0,2.542,8.4,1,1,,1,113.0781250000,22.5751170000
2021-04-18,江门,91.0,0.9,34.0,7.0,149.0,32.0,88.0,良,O3,23.708,27.0,21.0,71.292,99.0,1.75,0.7,1,1,,1,113.0781250000,22.5751170000
2021-04-19,江门,79.0,0.7,29.0,7.0,133.0,31.0,108.0,良,PM10,22.625,24.0,21.0,68.083,95.0,2.292,0.0,1,1,,1,113.0781250000,22.5751170000
2021-04-20,江门,82.0,0.6,29.0,8.0,138.0,25.0,65.0,良,O3,23.458,26.0,22.0,67.875,81.0,2.167,0.0,1,1,,1,113.0781250000,22.5751170000
2021-04-21,江门,80.0,0.6,22.0,7.0,136.0,24.0,59.0,良,O3,25.167,29.0,23.0,69.792,96.0,2.25,0.0,1,1,,1,113.0781250000,22.5751170000
2021-04-22,江门,72.0,0.6,22.0,8.0,126.0,26.0,61.0,良,O3,25.875,31.0,22.0,73.125,217.0,2.167,0.0,1,1,,1,113.0781250000,22.5751170000
2021-04-23,江门,85.0,0.6,18.0,8.0,141.0,26.0,49.0,良,O3,27.583,33.0,23.0,72.333,225.0,2.5,0.0,1,1,,1,113.0781250000,22.5751170000
2021-04-24,江门,47.0,0.5,14.0,6.0,94.0,18.0,36.0,优,,27.208,31.0,25.0,75.542,138.0,3.042,0.0,1,1,,1,113.0781250000,22.5751170000
2021-04-25,江门,45.0,0.6,23.0,7.0,90.0,20.0,38.0,优,,25.958,29.0,23.0,80.25,98.0,2.375,33.1,1,1,,1,113.0781250000,22.5751170000
2021-04-26,江门,43.0,0.6,34.0,6.0,49.0,16.0,33.0,优,,23.208,24.0,22.0,86.792,92.0,2.25,32.6,1,1,,1,113.0781250000,22.5751170000
2021-04-27,江门,70.0,0.8,56.0,6.0,23.0,26.0,41.0,良,NO2,22.542,23.0,22.0,93.292,110.0,2.0,1.9,1,1,,1,113.0781250000,22.5751170000
2021-04-28,江门,52.0,1.0,41.0,6.0,16.0,10.0,19.0,良,NO2,22.5,24.0,21.0,93.625,141.0,1.958,15.4,1,1,,1,113.0781250000,22.5751170000
2021-04-29,江门,92.0,0.9,33.0,8.0,150.0,16.0,38.0,良,O3,22.792,27.0,20.0,68.75,137.0,3.083,0.1,1,1,,1,113.0781250000,22.5751170000
2021-04-30,江门,151.0,1.0,40.0,10.0,216.0,35.0,71.0,中度污染,O3,24.958,31.0,20.0,67.875,213.0,1.958,0.0,1,1,,1,113.0781250000,22.5751170000
2021-05-01,江门,117.0,0.9,19.0,7.0,178.0,34.0,54.0,轻度污染,O3,26.5,31.0,23.0,74.667,231.0,2.0,0.0,1,1,,1,113.0781250000,22.5751170000
2021-05-02,江门,52.0,0.8,16.0,6.0,102.0,20.0,32.0,良,O3,26.583,31.0,24.0,82.333,181.0,2.333,52.2,1,1,,1,113.0781250000,22.5751170000
2021-05-03,江门,39.0,0.6,20.0,5.0,78.0,17.0,32.0,优,,23.75,26.0,21.0,89.958,114.0,2.25,40.1,1,1,,1,113.0781250000,22.5751170000
2021-05-04,江门,32.0,0.5,14.0,5.0,64.0,12.0,26.0,优,,26.542,31.0,23.0,85.0,141.0,2.583,30.1,1,1,,1,113.0781250000,22.5751170000
2021-05-05,江门,129.0,0.8,26.0,7.0,191.0,26.0,45.0,轻度污染,O3,26.0,29.0,23.0,76.75,133.0,2.083,1.0,1,1,,1,113.0781250000,22.5751170000
2021-05-06,江门,63.0,0.6,14.0,6.0,115.0,23.0,50.0,良,O3,26.625,30.0,25.0,78.792,95.0,2.708,0.0,1,1,,1,113.0781250000,22.5751170000
2021-05-07,江门,69.0,0.6,16.0,6.0,122.0,20.0,46.0,良,O3,27.583,33.0,24.0,77.208,207.0,2.083,0.0,1,1,,1,113.0781250000,22.5751170000
2021-01-01,河源,37.0,0.6,16.0,10.0,73.0,18.0,33.0,优,,8.231,14.0,3.0,31.538,71.0,1.808,0.0,0,1,,,114.7137210000,23.7572510000
2021-01-02,河源,48.0,0.8,30.0,12.0,80.0,28.0,48.0,优,,9.8,18.0,3.0,43.0,97.0,1.08,0.0,0,1,,,114.7137210000,23.7572510000
2021-01-03,河源,57.0,0.8,42.0,14.0,88.0,33.0,64.0,良,PM10,13.038,21.0,5.0,45.0,78.0,1.231,0.0,0,1,,,114.7137210000,23.7572510000
2021-01-04,河源,54.0,0.8,32.0,15.0,91.0,34.0,58.0,良,PM10,15.769,19.0,12.0,39.885,114.0,1.308,0.0,0,1,,,114.7137210000,23.7572510000
2021-01-05,河源,67.0,0.8,21.0,16.0,120.0,35.0,54.0,良,O3,16.96,22.0,13.0,38.56,69.0,2.04,0.0,0,1,,,114.7137210000,23.7572510000
2021-01-06,河源,84.0,1.0,24.0,14.0,109.0,62.0,78.0,良,PM2.5,13.346,18.0,10.0,51.346,70.0,2.308,0.0,0,1,,,114.7137210000,23.7572510000
2021-01-07,河源,59.0,0.9,20.0,8.0,45.0,42.0,52.0,良,PM2.5,8.077,11.0,4.0,64.962,81.0,2.808,0.0,0,1,,,114.7137210000,23.7572510000
2021-01-08,河源,51.0,0.6,16.0,9.0,57.0,28.0,52.0,良,PM10,5.0,7.0,4.0,39.885,50.0,3.0,0.0,0,1,,,114.7137210000,23.7572510000
2021-01-09,河源,37.0,0.4,12.0,10.0,73.0,14.0,32.0,优,,7.962,12.0,4.0,24.615,52.0,2.538,0.0,0,1,,,114.7137210000,23.7572510000
2021-01-10,河源,44.0,0.5,18.0,14.0,60.0,28.0,44.0,优,,8.885,11.0,7.0,30.077,84.0,1.962,0.0,0,1,,,114.7137210000,23.7572510000
2021-01-11,河源,51.0,0.6,26.0,15.0,56.0,34.0,51.0,良,PM10,7.154,8.0,5.0,37.038,62.0,2.346,0.0,0,1,,,114.7137210000,23.7572510000
2021-01-12,河源,56.0,0.7,34.0,12.0,88.0,34.0,61.0,良,PM10,8.577,16.0,2.0,34.885,94.0,1.731,0.0,0,1,,,114.7137210000,23.7572510000
2021-01-13,河源,63.0,0.8,48.0,11.0,75.0,36.0,75.0,良,PM10,9.192,20.0,1.0,46.038,104.0,1.154,0.0,0,1,,,114.7137210000,23.7572510000
2021-01-14,河源,68.0,1.0,54.0,11.0,89.0,39.0,83.0,良,NO2,12.038,22.0,5.0,47.346,104.0,1.192,0.0,0,1,,,114.7137210000,23.7572510000
2021-01-15,河源,102.0,1.2,72.0,12.0,162.0,56.0,108.0,轻度污染,O3,14.269,24.0,7.0,54.615,118.0,1.077,0.0,0,1,,,114.7137210000,23.7572510000
2021-01-16,河源,95.0,1.0,74.0,12.0,154.0,54.0,104.0,良,O3,17.077,25.0,12.0,53.269,107.0,1.269,0.0,0,1,,,114.7137210000,23.7572510000
2021-01-17,河源,94.0,0.9,22.0,13.0,97.0,62.0,137.0,良,PM10,13.077,17.0,10.0,42.885,63.0,2.885,0.0,0,1,,,114.7137210000,23.7572510000
2021-01-18,河源,69.0,0.8,32.0,12.0,100.0,34.0,88.0,良,PM10,11.154,17.0,6.0,44.115,93.0,1.615,0.0,0,1,,,114.7137210000,23.7572510000
2021-01-19,河源,66.0,0.8,48.0,10.0,118.0,37.0,81.0,良,PM10,12.577,21.0,5.0,49.154,93.0,1.308,0.0,0,1,,,114.7137210000,23.7572510000
2021-01-20,河源,65.0,1.0,52.0,10.0,112.0,39.0,76.0,良,NO2,18.0,25.0,13.0,52.615,125.0,1.115,0.0,0,1,,,114.7137210000,23.7572510000
2021-01-21,河源,61.0,0.9,48.0,8.0,113.0,32.0,60.0,良,O3,20.846,27.0,16.0,61.192,156.0,1.346,0.0,0,1,,,114.7137210000,23.7572510000
2021-01-22,河源,48.0,0.8,33.0,8.0,96.0,32.0,48.0,优,,20.346,24.0,17.0,68.962,202.0,1.269,0.0,0,1,,,114.7137210000,23.7572510000
2021-01-23,河源,52.0,0.8,14.0,6.0,102.0,32.0,40.0,良,O3,19.154,24.0,15.0,62.231,107.0,1.962,0.0,0,1,,,114.7137210000,23.7572510000
2021-01-24,河源,65.0,1.0,23.0,8.0,117.0,44.0,61.0,良,O3,18.192,24.0,13.0,63.923,165.0,1.538,0.0,0,1,,,114.7137210000,23.7572510000
2021-01-25,河源,65.0,1.0,33.0,6.0,118.0,36.0,57.0,良,O3,19.923,26.0,16.0,66.923,156.0,1.154,0.0,0,1,,,114.7137210000,23.7572510000
2021-01-26,河源,56.0,1.0,32.0,8.0,107.0,36.0,56.0,良,O3,18.462,25.0,15.0,65.808,118.0,1.385,0.0,0,1,,,114.7137210000,23.7572510000
2021-01-27,河源,54.0,1.1,26.0,8.0,104.0,28.0,42.0,良,O3,17.731,24.0,14.0,61.308,163.0,1.538,0.0,0,1,,,114.7137210000,23.7572510000
2021-01-28,河源,48.0,1.1,23.0,8.0,94.0,26.0,48.0,优,,16.038,19.0,13.0,56.923,66.0,2.423,0.0,0,1,,,114.7137210000,23.7572510000
2021-01-29,河源,60.0,0.8,22.0,7.0,112.0,20.0,46.0,良,O3,14.654,21.0,10.0,48.231,96.0,1.808,0.0,0,1,,,114.7137210000,23.7572510000
2021-01-30,河源,75.0,1.0,35.0,7.0,130.0,32.0,66.0,良,O3,15.346,23.0,10.0,57.346,113.0,1.385,0.0,0,1,,,114.7137210000,23.7572510000
2021-01-31,河源,64.0,0.8,36.0,8.0,116.0,36.0,62.0,良,O3,16.962,25.0,10.0,57.038,115.0,1.385,0.0,0,1,,,114.7137210000,23.7572510000
2021-02-01,河源,54.0,0.8,40.0,6.0,104.0,24.0,50.0,良,O3,18.731,26.0,13.0,63.038,114.0,1.115,0.0,0,1,,,114.7137210000,23.7572510000
2021-02-02,河源,70.0,0.8,29.0,8.0,123.0,30.0,52.0,良,O3,19.962,27.0,14.0,60.885,94.0,1.154,0.0,0,1,,,114.7137210000,23.7572510000
2021-02-03,河源,71.0,0.9,25.0,6.0,125.0,38.0,58.0,良,O3,19.346,26.0,15.0,63.231,165.0,1.115,0.0,0,1,,,114.7137210000,23.7572510000
2021-02-04,河源,92.0,0.8,22.0,6.0,150.0,31.0,62.0,良,O3,19.24,27.0,14.0,63.76,147.0,1.16,0.0,0,1,,,114.7137210000,23.7572510000
2021-02-05,河源,74.0,0.8,26.0,6.0,128.0,32.0,56.0,良,O3,19.731,27.0,14.0,61.154,143.0,1.192,0.0,0,1,,,114.7137210000,23.7572510000
2021-02-06,河源,85.0,0.8,28.0,6.0,142.0,32.0,50.0,良,O3,20.077,29.0,14.0,58.731,94.0,1.154,0.0,0,1,,,114.7137210000,23.7572510000
2021-02-07,河源,85.0,0.8,22.0,6.0,141.0,30.0,47.0,良,O3,20.577,28.0,14.0,56.808,119.0,1.385,0.0,0,1,,,114.7137210000,23.7572510000
2021-02-08,河源,79.0,0.8,20.0,6.0,134.0,37.0,50.0,良,O3,21.346,28.0,15.0,58.154,109.0,1.462,0.0,0,1,,,114.7137210000,23.7572510000
2021-02-09,河源,35.0,1.0,11.0,5.0,69.0,24.0,29.0,优,,17.038,20.0,16.0,74.346,79.0,1.962,0.0,0,1,,,114.7137210000,23.7572510000
2021-02-10,河源,20.0,0.8,11.0,5.0,38.0,6.0,7.0,优,,14.115,16.0,13.0,85.462,143.0,1.654,45.0,0,1,,,114.7137210000,23.7572510000
2021-02-11,河源,32.0,0.7,8.0,5.0,63.0,7.0,8.0,优,,16.154,19.0,14.0,71.538,128.0,1.577,0.0,0,1,,,114.7137210000,23.7572510000
2021-02-12,河源,36.0,0.6,9.0,6.0,71.0,24.0,28.0,优,,17.269,21.0,12.0,63.385,126.0,1.308,0.0,0,1,,,114.7137210000,23.7572510000
2021-02-13,河源,38.0,0.6,10.0,6.0,76.0,22.0,25.0,优,,18.154,25.0,14.0,63.692,170.0,1.269,0.0,0,1,,,114.7137210000,23.7572510000
2021-02-14,河源,45.0,0.6,14.0,6.0,89.0,30.0,36.0,优,,19.346,26.0,14.0,64.192,126.0,1.346,0.0,0,1,,,114.7137210000,23.7572510000
2021-02-15,河源,45.0,0.6,12.0,6.0,90.0,23.0,32.0,优,,19.885,28.0,13.0,56.692,139.0,1.5,0.0,0,1,,,114.7137210000,23.7572510000
2021-02-16,河源,59.0,0.6,12.0,6.0,110.0,25.0,33.0,良,O3,19.962,27.0,13.0,58.538,145.0,1.5,0.0,0,1,,,114.7137210000,23.7572510000
2021-02-17,河源,44.0,0.7,6.0,5.0,87.0,12.0,20.0,优,,18.654,23.0,16.0,48.5,47.0,2.692,0.0,0,1,,,114.7137210000,23.7572510000
2021-02-18,河源,52.0,0.6,10.0,6.0,102.0,19.0,35.0,良,O3,17.615,23.0,13.0,38.231,111.0,1.692,0.0,0,1,,,114.7137210000,23.7572510000
2021-02-19,河源,54.0,0.6,20.0,6.0,104.0,21.0,36.0,良,O3,16.462,24.0,10.0,49.269,114.0,1.231,0.0,0,1,,,114.7137210000,23.7572510000
2021-02-20,河源,78.0,0.8,22.0,6.0,133.0,27.0,44.0,良,O3,18.115,26.0,11.0,54.577,132.0,1.231,0.0,0,1,,,114.7137210000,23.7572510000
2021-02-21,河源,92.0,0.8,19.0,6.0,150.0,29.0,46.0,良,O3,19.769,26.0,13.0,55.385,157.0,1.615,0.0,0,1,,,114.7137210000,23.7572510000
2021-02-22,河源,90.0,0.8,28.0,6.0,148.0,29.0,48.0,良,O3,21.04,28.0,14.0,54.6,116.0,1.32,0.0,0,1,,,114.7137210000,23.7572510000
2021-02-23,河源,85.0,0.8,22.0,6.0,142.0,30.0,49.0,良,O3,22.5,30.0,16.0,59.154,143.0,1.346,0.0,0,1,,,114.7137210000,23.7572510000
2021-02-24,河源,70.0,0.7,14.0,6.0,123.0,25.0,42.0,良,O3,21.92,28.0,17.0,64.64,201.0,1.84,0.0,0,1,,,114.7137210000,23.7572510000
2021-02-25,河源,44.0,0.7,15.0,6.0,88.0,26.0,38.0,优,,20.346,24.0,18.0,73.5,233.0,1.5,0.0,0,1,,,114.7137210000,23.7572510000
2021-02-26,河源,28.0,0.8,18.0,6.0,42.0,19.0,28.0,优,,18.923,24.0,15.0,75.615,152.0,1.769,0.0,0,1,,,114.7137210000,23.7572510000
2021-02-27,河源,23.0,0.8,10.0,6.0,46.0,10.0,15.0,优,,15.192,17.0,13.0,67.077,90.0,1.962,0.0,0,1,,,114.7137210000,23.7572510000
2021-02-28,河源,27.0,0.8,14.0,6.0,53.0,18.0,26.0,优,,17.962,22.0,16.0,66.269,159.0,1.346,0.0,0,1,,,114.7137210000,23.7572510000
2021-03-01,河源,38.0,1.0,22.0,6.0,74.0,24.0,38.0,优,,20.731,25.0,17.0,72.846,163.0,1.308,0.0,0,1,,,114.7137210000,23.7572510000
2021-03-02,河源,30.0,1.0,10.0,6.0,60.0,6.0,13.0,优,,16.0,20.0,14.0,60.654,50.0,2.962,0.0,0,1,,,114.7137210000,23.7572510000
2021-03-03,河源,37.0,0.9,14.0,6.0,74.0,18.0,26.0,优,,16.769,22.0,14.0,60.654,124.0,1.615,0.0,0,1,,,114.7137210000,23.7572510000
2021-03-04,河源,43.0,1.0,18.0,6.0,24.0,30.0,34.0,优,,15.846,17.0,15.0,77.462,120.0,1.615,3.0,0,1,,,114.7137210000,23.7572510000
2021-03-05,河源,42.0,1.1,26.0,6.0,20.0,29.0,30.0,优,,17.538,20.0,15.0,87.462,131.0,1.192,10.0,0,1,,,114.7137210000,23.7572510000
2021-03-06,河源,32.0,1.0,22.0,6.0,48.0,22.0,30.0,优,,20.423,23.0,19.0,87.192,121.0,1.192,45.0,0,1,,,114.7137210000,23.7572510000
2021-03-07,河源,30.0,1.0,12.0,6.0,59.0,10.0,16.0,优,,18.417,21.0,17.0,69.708,70.0,2.208,0.0,0,1,,,114.7137210000,23.7572510000
2021-03-08,河源,34.0,0.9,16.0,6.0,68.0,18.0,27.0,优,,18.375,23.0,15.0,68.458,125.0,1.542,0.0,0,1,,,114.7137210000,23.7572510000
2021-03-09,河源,55.0,1.0,27.0,8.0,88.0,39.0,56.0,良,PM2.5,21.0,25.0,19.0,70.125,152.0,1.167,0.0,0,1,,,114.7137210000,23.7572510000
2021-03-10,河源,48.0,0.9,18.0,6.0,96.0,26.0,40.0,优,,20.917,26.0,17.0,65.875,138.0,1.5,0.0,0,1,,,114.7137210000,23.7572510000
2021-03-11,河源,56.0,0.8,20.0,8.0,107.0,24.0,43.0,良,O3,23.042,27.0,20.0,65.208,211.0,1.333,0.0,0,1,,,114.7137210000,23.7572510000
2021-03-12,河源,49.0,0.8,22.0,8.0,97.0,30.0,48.0,优,,23.917,28.0,21.0,65.833,148.0,1.542,0.0,0,1,,,114.7137210000,23.7572510000
2021-03-13,河源,50.0,0.9,23.0,8.0,100.0,29.0,44.0,优,,22.542,27.0,19.0,64.708,138.0,1.5,0.0,0,1,,,114.7137210000,23.7572510000
2021-03-14,河源,74.0,0.8,28.0,8.0,128.0,41.0,66.0,良,O3,23.083,27.0,20.0,68.875,210.0,1.417,0.0,0,1,,,114.7137210000,23.7572510000
2021-03-15,河源,62.0,0.7,20.0,8.0,114.0,25.0,46.0,良,O3,23.391,28.0,19.0,61.087,234.0,1.826,0.0,0,1,,,114.7137210000,23.7572510000
2021-03-16,河源,68.0,0.6,21.0,8.0,121.0,28.0,49.0,良,O3,24.208,30.0,19.0,63.667,188.0,1.542,0.0,0,1,,,114.7137210000,23.7572510000
2021-03-17,河源,71.0,0.6,25.0,8.0,125.0,28.0,56.0,良,O3,25.375,30.0,20.0,63.375,186.0,1.583,0.0,0,1,,,114.7137210000,23.7572510000
2021-03-18,河源,65.0,0.6,18.0,7.0,117.0,26.0,46.0,良,O3,25.708,29.0,22.0,66.958,211.0,2.083,0.0,0,1,,,114.7137210000,23.7572510000
2021-03-19,河源,55.0,0.6,17.0,6.0,106.0,22.0,43.0,良,O3,25.667,30.0,22.0,65.625,229.0,1.875,0.0,0,1,,,114.7137210000,23.7572510000
2021-03-20,河源,58.0,0.8,22.0,8.0,109.0,28.0,48.0,良,O3,24.958,30.0,22.0,67.625,186.0,1.833,0.0,0,1,,,114.7137210000,23.7572510000
2021-03-21,河源,37.0,1.0,16.0,6.0,74.0,14.0,30.0,优,,16.125,21.0,13.0,64.167,86.0,3.708,0.0,0,1,,,114.7137210000,23.7572510000
2021-03-22,河源,65.0,0.8,16.0,8.0,88.0,28.0,80.0,良,PM10,15.292,19.0,13.0,54.458,47.0,2.917,0.0,0,1,,,114.7137210000,23.7572510000
2021-03-23,河源,82.0,0.8,26.0,10.0,69.0,40.0,114.0,良,PM10,15.542,17.0,14.0,58.125,103.0,1.708,0.0,0,1,,,114.7137210000,23.7572510000
2021-03-24,河源,63.0,1.0,31.0,6.0,95.0,42.0,75.0,良,PM10,18.25,27.0,13.0,65.792,118.0,1.667,0.0,0,1,,,114.7137210000,23.7572510000
2021-03-25,河源,67.0,0.7,34.0,9.0,120.0,30.0,82.0,良,O3,21.261,29.0,13.0,53.043,137.0,1.696,0.0,0,1,,,114.7137210000,23.7572510000
2021-03-26,河源,85.0,0.8,26.0,10.0,142.0,30.0,70.0,良,臭氧8小时,22.304,28.0,16.0,56.174,203.0,2.13,0.0,0,1,,,114.7137210000,23.7572510000
2021-03-27,河源,69.0,0.8,25.0,8.0,122.0,30.0,60.0,良,O3,24.208,28.0,20.0,65.75,226.0,1.875,0.0,0,1,,,114.7137210000,23.7572510000
2021-03-28,河源,92.0,0.9,36.0,8.0,150.0,40.0,78.0,良,O3,26.333,32.0,21.0,65.958,232.0,1.5,0.0,0,1,,,114.7137210000,23.7572510000
2021-03-29,河源,63.0,0.8,38.0,8.0,96.0,33.0,76.0,良,PM10,26.292,30.0,22.0,70.458,209.0,2.333,0.0,0,1,,,114.7137210000,23.7572510000
2021-03-30,河源,73.0,0.7,21.0,6.0,127.0,14.0,40.0,良,O3,27.792,32.0,25.0,65.083,222.0,2.917,0.0,0,1,,,114.7137210000,23.7572510000
2021-03-31,河源,37.0,0.6,18.0,6.0,73.0,14.0,36.0,优,,26.75,29.0,25.0,68.25,230.0,2.042,0.0,0,1,,,114.7137210000,23.7572510000
2021-04-01,河源,50.0,0.6,21.0,6.0,100.0,16.0,42.0,优,,27.667,33.0,23.0,66.375,222.0,2.5,0.0,0,1,,,114.7137210000,23.7572510000
2021-04-02,河源,57.0,0.6,23.0,9.0,108.0,22.0,46.0,良,O3,27.5,32.0,23.0,66.833,226.0,1.583,0.0,0,1,,,114.7137210000,23.7572510000
2021-04-03,河源,90.0,0.6,24.0,8.0,147.0,29.0,52.0,良,O3,28.625,33.0,24.0,64.625,211.0,1.542,0.0,0,1,,,114.7137210000,23.7572510000
2021-04-04,河源,34.0,1.0,15.0,8.0,68.0,18.0,32.0,优,,23.083,27.0,21.0,63.0,69.0,2.667,0.0,0,1,,,114.7137210000,23.7572510000
2021-04-05,河源,46.0,0.8,18.0,8.0,64.0,25.0,46.0,优,,20.667,22.0,19.0,64.958,108.0,2.125,0.0,0,1,,,114.7137210000,23.7572510000
2021-04-06,河源,60.0,0.9,19.0,8.0,112.0,26.0,44.0,良,O3,24.333,30.0,20.0,61.792,98.0,1.958,0.0,0,1,,,114.7137210000,23.7572510000
2021-04-07,河源,77.0,0.8,24.0,8.0,132.0,30.0,58.0,良,O3,24.167,28.0,21.0,63.458,207.0,1.625,0.0,0,1,,,114.7137210000,23.7572510000
2021-04-08,河源,53.0,0.8,21.0,6.0,103.0,18.0,34.0,良,O3,20.083,23.0,18.0,73.458,110.0,2.292,12.6,0,1,,,114.7137210000,23.7572510000
2021-04-09,河源,47.0,0.8,18.0,8.0,94.0,19.0,30.0,优,,19.792,23.0,18.0,62.75,66.0,2.208,0.0,0,1,,,114.7137210000,23.7572510000
2021-04-10,河源,62.0,0.7,22.0,9.0,114.0,28.0,38.0,良,O3,22.042,27.0,18.0,62.917,138.0,1.875,0.0,0,1,,,114.7137210000,23.7572510000
2021-04-11,河源,108.0,0.6,22.0,9.0,168.0,27.0,64.0,轻度污染,O3,24.792,30.0,20.0,56.792,232.0,1.833,0.0,0,1,,,114.7137210000,23.7572510000
2021-04-11,河源,108.0,0.6,22.0,9.0,168.0,27.0,64.0,轻度污染,O3,24.792,30.0,20.0,56.792,232.0,1.833,0.0,0,1,,,114.7137210000,23.7572510000
2021-04-12,河源,82.0,0.6,18.0,8.0,138.0,25.0,46.0,良,O3,25.958,31.0,21.0,62.917,225.0,2.125,0.0,0,1,,,114.7137210000,23.7572510000
